n,strategy_name,order_hash,order_compact,dataset_source,ppo_version,is_ppo,candidate_source,ppo_checkpoint,ppo_seed,predicted_lex_primary_score,predicted_u2_guarded_score,final_v03_score,partial_training_caveat,teacher_metrics_extracted,teacher_validation_status,source_metric_file,u2_range,peeq_max,surface_t_proxy,mises_max,final_step_name,final_frame_time,extracted_field_names,completion_status,odb_extraction_status
24,PPOV03_N24_B15_record_seeking,7af1d50a17c5fe4d,"19,23,21,15,18,20,17,22,16,13,9,8,14,10,12,11,7,0,6,2,5,4,1,3",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6917349040697074,0.2361358182667733,0.5213477878247461,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002721758221468,0.1796314567327499,582521152.0,579945280.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B16_fill_next_best,a11f279b23defa7c,"20,21,23,17,18,22,16,19,14,9,11,15,12,10,13,7,5,3,2,4,8,6,1,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6855315351539291,0.2328170853270394,0.5140350665290558,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002369536150581,0.1701831221580505,582284544.0,579945280.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B01_top_v03_score,18c57249939589a8,"2,4,1,6,16,3,0,8,32,38,36,23,19,7,15,14,26,27,30,12,18,17,11,13,10,20,31,39,34,22,25,28,9,5,21,24,33,29,37,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.4589657126143026,0.1120172101585384,0.3302950081719319,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0009253241172473,0.1646368205547332,584501120.0,579925824.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B02_top_v03_score,4aebe8f556253786,"0,1,6,4,7,9,19,2,16,13,34,17,10,8,28,32,11,15,30,26,3,25,27,22,20,14,5,36,23,31,24,21,18,12,33,38,29,39,37,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3871833366131723,0.232617993679568,0.3215867007335899,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0007193772387381,0.1610723137855529,588652480.0,579927744.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B03_top_v03_score,c9ec20637037c645,"4,36,3,1,6,16,0,2,10,11,8,18,24,9,13,32,33,25,7,26,30,17,14,19,31,5,22,12,20,15,27,23,28,21,38,34,39,29,35,37",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3866662488656451,0.2076348842390602,0.3140581131171839,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0009782339373032,0.1712387055158615,582840064.0,579926528.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B04_top_v03_score,d60e5ef8ce278fef,"9,13,7,14,2,1,8,0,6,25,36,4,3,32,16,27,26,30,20,11,10,19,31,33,5,17,12,23,22,15,28,39,21,38,24,37,18,35,34,29",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3964310995053435,0.1768342031299113,0.3085713452156,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0009331266906542,0.1733540147542953,582860416.0,579927104.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B05_top_v03_score,b135d209c218bf8d,"1,2,4,9,6,0,7,19,8,25,12,39,34,20,36,26,13,37,23,31,10,32,18,14,30,17,11,3,22,5,38,16,27,24,33,28,21,15,29,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3815521550202776,0.1907740710149661,0.3054382452980548,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0011385250928697,0.1749499589204788,586186304.0,579926336.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B06_u2_guarded,db7594dfc24d91df,"2,19,10,13,7,4,6,16,8,1,31,22,3,26,30,0,28,17,32,25,38,14,20,18,24,11,23,5,37,9,21,33,27,12,34,36,15,39,29,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3049060620799134,0.2569396956502345,0.2766819224538443,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0008316315939964,0.1694963872432708,583406400.0,579925888.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B07_u2_guarded,63622b00b90600db,"10,2,6,0,8,31,4,14,7,1,3,16,28,13,11,36,33,27,24,26,9,15,17,32,5,22,25,18,20,38,30,37,21,19,23,29,12,34,39,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.341120462736053,0.2502242590515124,0.2973677338682685,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0007619693424203,0.169974610209465,583015104.0,579927488.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B08_u2_guarded,31ec280fa8a9176f,"14,7,2,4,1,0,8,6,19,16,38,10,5,28,18,31,34,24,30,9,32,15,11,13,23,20,39,22,12,27,17,33,3,25,21,36,26,37,29,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3210491741484699,0.2407035478387489,0.2844718743078555,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0008942204481172,0.1695457696914672,583951040.0,579925952.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B09_u2_guarded,8efca44b0992a26a,"6,8,4,7,0,2,19,16,13,14,18,11,1,10,31,17,32,12,23,5,22,37,15,3,26,38,9,34,20,30,39,28,27,25,24,21,33,36,29,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3095807365460977,0.2394489751432182,0.2723874604372147,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0008442772950729,0.1738913059234619,584093824.0,579926464.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B10_lex_primary_novel,67a54fd6157354d0,"9,3,2,6,0,1,12,7,4,8,30,16,14,36,32,31,11,18,10,19,22,13,23,20,34,27,17,28,5,21,25,15,38,26,33,39,24,29,37,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.4088559402596714,0.1344362106072128,0.3031926937303287,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0009008282895592,0.1682448536157608,583337728.0,579927744.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B11_lex_primary_novel,ec0317d37fae7e58,"1,6,10,19,2,3,4,7,36,8,0,13,38,17,14,11,22,32,25,9,15,20,12,30,26,27,18,5,24,21,23,35,34,37,28,39,33,31,16,29",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3913536431060017,0.1620172137038467,0.2992762564523769,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0008438296031272,0.1695472598075866,583344448.0,579926400.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B12_lex_primary_novel,6e7b84188200dc79,"1,4,7,6,0,2,8,3,16,10,14,9,11,18,32,36,13,17,20,27,15,30,23,5,22,12,31,38,21,28,19,24,33,34,26,39,25,37,29,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3870698872900321,0.1363342839886092,0.2905102113601612,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0008435998336153,0.1780874729156494,583793344.0,579927936.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B13_diverse_upper_quartile,5f9aa6b60df68c69,"7,8,3,2,6,25,1,4,0,16,9,11,23,31,36,14,20,10,19,18,13,27,22,38,34,15,28,30,32,5,17,21,24,33,12,26,37,29,39,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3384889161359402,0.1638201273919984,0.2686521588822067,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0009339260451497,0.1566403955221176,584614400.0,579926272.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B14_diverse_upper_quartile,bad283ab66702108,"4,9,16,8,18,6,10,2,1,7,34,36,13,11,28,27,0,33,38,23,17,32,20,12,30,22,15,14,3,19,5,24,31,21,39,25,26,37,35,29",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3679036404957918,0.212873711939598,0.3039696721730068,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0008898342595102,0.1696791797876358,584616576.0,579926784.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B15_record_seeking,03861bea30b89c77,"1,7,4,10,6,9,2,3,18,0,11,38,15,23,16,33,32,30,24,8,34,27,31,14,20,17,22,13,28,36,5,12,19,26,21,39,25,37,29,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3581380133977173,0.2077650613229322,0.2984727441855484,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0009167349149947,0.1613717228174209,584116352.0,579926976.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
40,PPOV03_N40_B16_fill_next_best,1eae06737cdf3b2a,"7,2,10,9,4,16,8,11,1,0,6,32,14,36,34,13,17,25,31,15,28,19,27,18,38,12,22,33,20,23,3,26,24,5,30,21,37,39,29,35",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,0.3747816133318905,0.1869074454576414,0.300460306654753,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0009019095808753,0.1711305975914001,587269248.0,579926016.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
