n,strategy_id,strategy_name,family,batch_name,case_dir,expected_cae_path,expected_inp_path,scan_order_json_path,strategy_metadata_path,base_cae_path,base_jnl_path,teacher_validated,generation_status
40,N40_A01,N40_A01_raster_left_to_right,raster,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A01_raster_left_to_right,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A01_raster_left_to_right\J2D_N40_N40_A01_raster_left_to_right.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A01_raster_left_to_right\J2D_N40_N40_A01_raster_left_to_right.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A01_raster_left_to_right\scan_order_N40_A01_raster_left_to_right.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A01_raster_left_to_right\strategy_metadata_N40_A01_raster_left_to_right.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A02,N40_A02_odd_even_interlaced,odd_even,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A02_odd_even_interlaced,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A02_odd_even_interlaced\J2D_N40_N40_A02_odd_even_interlaced.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A02_odd_even_interlaced\J2D_N40_N40_A02_odd_even_interlaced.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A02_odd_even_interlaced\scan_order_N40_A02_odd_even_interlaced.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A02_odd_even_interlaced\strategy_metadata_N40_A02_odd_even_interlaced.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A03,N40_A03_greedy_maximin_distance,maximin,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A03_greedy_maximin_distance,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A03_greedy_maximin_distance\J2D_N40_N40_A03_greedy_maximin_distance.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A03_greedy_maximin_distance\J2D_N40_N40_A03_greedy_maximin_distance.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A03_greedy_maximin_distance\scan_order_N40_A03_greedy_maximin_distance.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A03_greedy_maximin_distance\strategy_metadata_N40_A03_greedy_maximin_distance.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A04,N40_A04_method_c_u2_first_engineering,method_c,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A04_method_c_u2_first_engineering\J2D_N40_N40_A04_method_c_u2_first_engineering.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A04_method_c_u2_first_engineering\J2D_N40_N40_A04_method_c_u2_first_engineering.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A04_method_c_u2_first_engineering\scan_order_N40_A04_method_c_u2_first_engineering.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A04_method_c_u2_first_engineering\strategy_metadata_N40_A04_method_c_u2_first_engineering.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A05,N40_A05_center_out,center_out,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A05_center_out,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A05_center_out\J2D_N40_N40_A05_center_out.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A05_center_out\J2D_N40_N40_A05_center_out.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A05_center_out\scan_order_N40_A05_center_out.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A05_center_out\strategy_metadata_N40_A05_center_out.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A06,N40_A06_edge_in_alternating,edge_in,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A06_edge_in_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A06_edge_in_alternating\J2D_N40_N40_A06_edge_in_alternating.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A06_edge_in_alternating\J2D_N40_N40_A06_edge_in_alternating.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A06_edge_in_alternating\scan_order_N40_A06_edge_in_alternating.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A06_edge_in_alternating\strategy_metadata_N40_A06_edge_in_alternating.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A07,N40_A07_regular_jump_coprime,regular_jump,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A07_regular_jump_coprime,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A07_regular_jump_coprime\J2D_N40_N40_A07_regular_jump_coprime.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A07_regular_jump_coprime\J2D_N40_N40_A07_regular_jump_coprime.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A07_regular_jump_coprime\scan_order_N40_A07_regular_jump_coprime.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A07_regular_jump_coprime\strategy_metadata_N40_A07_regular_jump_coprime.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A08,N40_A08_block_interleaved_quarters,block_interleaved,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A08_block_interleaved_quarters,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A08_block_interleaved_quarters\J2D_N40_N40_A08_block_interleaved_quarters.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A08_block_interleaved_quarters\J2D_N40_N40_A08_block_interleaved_quarters.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A08_block_interleaved_quarters\scan_order_N40_A08_block_interleaved_quarters.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A08_block_interleaved_quarters\strategy_metadata_N40_A08_block_interleaved_quarters.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A09,N40_A09_center_edge_alternating,center_edge,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A09_center_edge_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A09_center_edge_alternating\J2D_N40_N40_A09_center_edge_alternating.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A09_center_edge_alternating\J2D_N40_N40_A09_center_edge_alternating.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A09_center_edge_alternating\scan_order_N40_A09_center_edge_alternating.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A09_center_edge_alternating\strategy_metadata_N40_A09_center_edge_alternating.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A10,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,graph_pointer_proxy,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A10_graph_pointer_policy_zero_shot_or_proxy_best\J2D_N40_N40_A10_graph_pointer_policy_zero_shot_or_proxy_best.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A10_graph_pointer_policy_zero_shot_or_proxy_best\J2D_N40_N40_A10_graph_pointer_policy_zero_shot_or_proxy_best.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A10_graph_pointer_policy_zero_shot_or_proxy_best\scan_order_N40_A10_graph_pointer_policy_zero_shot_or_proxy_best.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A10_graph_pointer_policy_zero_shot_or_proxy_best\strategy_metadata_N40_A10_graph_pointer_policy_zero_shot_or_proxy_best.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A11,N40_A11_graph_pointer_policy_diverse_01,graph_pointer_proxy,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A11_graph_pointer_policy_diverse_01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A11_graph_pointer_policy_diverse_01\J2D_N40_N40_A11_graph_pointer_policy_diverse_01.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A11_graph_pointer_policy_diverse_01\J2D_N40_N40_A11_graph_pointer_policy_diverse_01.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A11_graph_pointer_policy_diverse_01\scan_order_N40_A11_graph_pointer_policy_diverse_01.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A11_graph_pointer_policy_diverse_01\strategy_metadata_N40_A11_graph_pointer_policy_diverse_01.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A12,N40_A12_graph_pointer_policy_diverse_02,graph_pointer_proxy,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A12_graph_pointer_policy_diverse_02,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A12_graph_pointer_policy_diverse_02\J2D_N40_N40_A12_graph_pointer_policy_diverse_02.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A12_graph_pointer_policy_diverse_02\J2D_N40_N40_A12_graph_pointer_policy_diverse_02.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A12_graph_pointer_policy_diverse_02\scan_order_N40_A12_graph_pointer_policy_diverse_02.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A12_graph_pointer_policy_diverse_02\strategy_metadata_N40_A12_graph_pointer_policy_diverse_02.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A13,N40_A13_graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A13_graph_pointer_policy_anti_odd_even_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A13_graph_pointer_policy_anti_odd_even_novelty\J2D_N40_N40_A13_graph_pointer_policy_anti_odd_even_novelty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A13_graph_pointer_policy_anti_odd_even_novelty\J2D_N40_N40_A13_graph_pointer_policy_anti_odd_even_novelty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A13_graph_pointer_policy_anti_odd_even_novelty\scan_order_N40_A13_graph_pointer_policy_anti_odd_even_novelty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A13_graph_pointer_policy_anti_odd_even_novelty\strategy_metadata_N40_A13_graph_pointer_policy_anti_odd_even_novelty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A14,N40_A14_graph_pointer_policy_u2first_proxy,graph_pointer_proxy,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A14_graph_pointer_policy_u2first_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A14_graph_pointer_policy_u2first_proxy\J2D_N40_N40_A14_graph_pointer_policy_u2first_proxy.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A14_graph_pointer_policy_u2first_proxy\J2D_N40_N40_A14_graph_pointer_policy_u2first_proxy.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A14_graph_pointer_policy_u2first_proxy\scan_order_N40_A14_graph_pointer_policy_u2first_proxy.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A14_graph_pointer_policy_u2first_proxy\strategy_metadata_N40_A14_graph_pointer_policy_u2first_proxy.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
40,N40_A15,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,stage3_true_variable_N_probe60_v01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A15_graph_pointer_policy_balanced_dispersion_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A15_graph_pointer_policy_balanced_dispersion_proxy\J2D_N40_N40_A15_graph_pointer_policy_balanced_dispersion_proxy.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A15_graph_pointer_policy_balanced_dispersion_proxy\J2D_N40_N40_A15_graph_pointer_policy_balanced_dispersion_proxy.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A15_graph_pointer_policy_balanced_dispersion_proxy\scan_order_N40_A15_graph_pointer_policy_balanced_dispersion_proxy.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40N40_A15_graph_pointer_policy_balanced_dispersion_proxy\strategy_metadata_N40_A15_graph_pointer_policy_balanced_dispersion_proxy.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.jnl,False,handoff_only_not_generated
