n,strategy_name,handoff_strategy_name,dataset_source,ppo_version,is_ppo,source_metric_file,candidate_source,order_hash,order_compact,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_source_column,mises_max,teacher_validation_status,completion_status,odb_extraction_status,extracted_field_names,final_frame_time,final_step_name,notes,teacher_metrics_extracted,candidate_family,generation_method,selection_bucket,batch_name,priority_role,ppo_generation_mode,partial_training_caveat,selected_by_bucket,final_expansion_batch,ppo_checkpoint,ppo_version_source,global_candidate_index,predicted_quality_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,order_json,seed,predicted_reward_available,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,teacher_validated,abaqus_validated,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
40,S3R64VNR_N40_B13_n40_u2ret_anchor,S3R64VNR_N40_B13_n40_u2ret_anchor,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N40_followup_u2_reward_retention,87bdfcf1fc6af4d6,0-2-4-7-9-11-13-15-17-19-22-24-26-28-30-32-38-36-34-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,9.231305921275634e-05,0.1562604457139969,582.445952,surface_t_proxy_mpa,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run67 ingestion of Run66 variable-N recovery anchor batch48 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,stage3_run64_variable_N_recovery_anchor_batch48_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R64VNR_N40_B14_n40_u2ret_anchor,S3R64VNR_N40_B14_n40_u2ret_anchor,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N40_followup_u2_reward_retention,b2d0852871ae73a9,0-2-4-7-9-11-13-15-17-19-32-36-38-34-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,6.342684173432644e-05,0.1530008018016815,582.009344,surface_t_proxy_mpa,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run67 ingestion of Run66 variable-N recovery anchor batch48 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,stage3_run64_variable_N_recovery_anchor_batch48_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R64VNR_N40_B15_n40_u2ret_anchor,S3R64VNR_N40_B15_n40_u2ret_anchor,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N40_followup_u2_reward_retention,d9c22149ede815b6,0-2-4-6-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-7-5-3-1-21-23-25-27-29-31-33-35-37-39,4.5779268475598656e-05,0.1553586423397064,581.956288,surface_t_proxy_mpa,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run67 ingestion of Run66 variable-N recovery anchor batch48 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,stage3_run64_variable_N_recovery_anchor_batch48_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R64VNR_N40_B16_n40_u2ret_anchor,S3R64VNR_N40_B16_n40_u2ret_anchor,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N40_followup_u2_reward_retention,e9c2b38a026519d5,0-2-4-7-9-11-13-15-17-19-39-37-35-33-31-29-27-25-23-21-1-3-5-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34,0.0002276034210808,0.1646121740341186,588.338816,surface_t_proxy_mpa,579926336.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run67 ingestion of Run66 variable-N recovery anchor batch48 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,stage3_run64_variable_N_recovery_anchor_batch48_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B01_n12_run66_local,S3R69SNR_N12_B01_n12_run66_local,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_local_search_around_Run66_best,3582924229f679af,11-1-3-7-9-5-0-2-4-6-8-10,2.7269628844806e-05,0.1481368690729141,583.111104,surface_t_proxy_mpa,579939520.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_local_search_around_Run66_best,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B02_n12_run66_local,S3R69SNR_N12_B02_n12_run66_local,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_local_search_around_Run66_best,088eeef59bedd808,9-5-7-11-3-1-0-2-4-6-8-10,3.780453721446975e-05,0.1452908664941787,581.116416,surface_t_proxy_mpa,579939520.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_local_search_around_Run66_best,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B03_n12_run66_local,S3R69SNR_N12_B03_n12_run66_local,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_local_search_around_Run66_best,8c492058b6c06042,11-9-5-7-3-1-0-2-6-4-8-10,2.8717314307868943e-05,0.1526945084333419,580.993088,surface_t_proxy_mpa,579939776.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_local_search_around_Run66_best,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B04_n12_diversity,S3R69SNR_N12_B04_n12_diversity,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_diversity,aba4f532c2397564,9-7-11-5-3-1-0-2-4-6-8-10,2.8240926894795848e-05,0.1448713839054107,580.975168,surface_t_proxy_mpa,579939584.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_diversity,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B05_n12_penalty,S3R69SNR_N12_B05_n12_penalty,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_penalty_aware,06c2e9c5250404cf,9-5-11-7-3-1-0-2-4-6-8-10,3.951015060010832e-05,0.1438886523246765,581.077632,surface_t_proxy_mpa,579939584.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_penalty_aware,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B06_n12_penalty,S3R69SNR_N12_B06_n12_penalty,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_penalty_aware,ad7ec603e615b48e,11-3-7-9-5-1-0-2-4-6-8-10,3.3854955745482584e-05,0.1467602103948593,581.397376,surface_t_proxy_mpa,579939584.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_penalty_aware,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B07_n12_reward_bal,S3R69SNR_N12_B07_n12_reward_bal,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_reward_balanced,3a8c9ea96c2a4836,11-7-3-5-9-1-0-2-4-6-8-10,3.42248022207059e-05,0.1485162526369094,581.308096,surface_t_proxy_mpa,579939520.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_reward_balanced,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B08_n12_reward_bal,S3R69SNR_N12_B08_n12_reward_bal,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_reward_balanced,8b64d4a9fc3067de,11-7-9-1-5-3-2-0-4-6-10-8,4.585568694892572e-05,0.1547912508249282,581.781312,surface_t_proxy_mpa,579939712.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_reward_balanced,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B09_n12_recovery_top,S3R69SNR_N12_B09_n12_recovery_top,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_surrogate_top,2bcf9d01fc5a7645,11-5-9-7-3-1-0-2-4-6-10-8,3.0538531063939445e-05,0.1553616970777511,581.836736,surface_t_proxy_mpa,579939712.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,existing_pool_selection,N12_recovery_surrogate_top,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B10_n12_recovery_top,S3R69SNR_N12_B10_n12_recovery_top,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_surrogate_top,47704a40c7483365,5-11-9-7-3-1-0-2-4-6-8-10,3.37775782099925e-05,0.1460967510938644,581.126592,surface_t_proxy_mpa,579939584.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,existing_pool_selection,N12_recovery_surrogate_top,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B11_n12_recovery_top,S3R69SNR_N12_B11_n12_recovery_top,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_surrogate_top,b277a2943a46d29a,11-7-9-5-3-1-0-2-6-4-8-10,3.338143415021477e-05,0.1538974791765213,580.981824,surface_t_proxy_mpa,579939840.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,existing_pool_selection,N12_recovery_surrogate_top,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B12_n12_recovery_top,S3R69SNR_N12_B12_n12_recovery_top,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_surrogate_top,bbd8e4e8b7d45038,11-5-9-7-3-1-0-4-2-6-8-10,3.4878033147833776e-05,0.147205114364624,580.948992,surface_t_proxy_mpa,579939520.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,existing_pool_selection,N12_recovery_surrogate_top,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B13_n12_u2_safe,S3R69SNR_N12_B13_n12_u2_safe,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_u2_safe,fc3ffeccefe451e9,7-11-9-1-5-3-2-0-4-6-8-10,5.511432618732215e-05,0.1478563249111175,580.840256,surface_t_proxy_mpa,579939712.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_u2_safe,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B14_n12_u2_safe,S3R69SNR_N12_B14_n12_u2_safe,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_u2_safe,4349b7a3063212de,7-11-9-3-5-1-0-2-4-6-8-10,3.27797893078241e-05,0.1477580964565277,581.153088,surface_t_proxy_mpa,579939520.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_u2_safe,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B15_n12_u2_safe,S3R69SNR_N12_B15_n12_u2_safe,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_u2_safe,0cdd294bdb18b2f4,9-11-1-7-5-3-2-0-4-6-8-10,4.401078331284225e-05,0.1430467814207077,580.873152,surface_t_proxy_mpa,579939456.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_u2_safe,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R69SNR_N12_B16_n12_uncertainty,S3R69SNR_N12_B16_n12_uncertainty,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N12_recovery_uncertainty,2bda5fb0f837e0b2,11-9-5-7-3-1-0-2-4-6-8-10,2.20100214392005e-05,0.1474265903234481,580.977664,surface_t_proxy_mpa,579939520.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N12_recovery_uncertainty,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R69SNR_N16_B01_n16_run66_local,S3R69SNR_N16_B01_n16_run66_local,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N16_local_search_around_Run66_best,e8b7ff535aff75a0,6-8-4-14-12-10-2-0-1-3-5-7-9-11-13-15,4.112158649149933e-05,0.1500573009252548,581.035776,surface_t_proxy_mpa,579948352.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N16_local_search_around_Run66_best,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R69SNR_N16_B02_n16_run66_local,S3R69SNR_N16_B02_n16_run66_local,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N16_local_search_around_Run66_best,cb223dd51a1ad19f,14-6-4-8-12-10-2-0-1-3-5-7-9-11-13-15,3.836012751889939e-05,0.1496169120073318,580.987648,surface_t_proxy_mpa,579947584.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N16_local_search_around_Run66_best,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R69SNR_N16_B03_n16_run66_local,S3R69SNR_N16_B03_n16_run66_local,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N16_local_search_around_Run66_best,3875686765b6f898,14-4-6-8-12-10-2-0-1-3-5-7-9-11-13-15,3.600601939979242e-05,0.1519828289747238,580.995072,surface_t_proxy_mpa,579947520.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N16_local_search_around_Run66_best,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R69SNR_N16_B04_n16_diversity,S3R69SNR_N16_B04_n16_diversity,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N16_recovery_diversity,5aea454c9e63e54c,8-6-4-14-12-10-2-0-1-3-5-7-9-11-15-13,3.5760519494942855e-05,0.151949256658554,581.025536,surface_t_proxy_mpa,579948416.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N16_recovery_diversity,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R69SNR_N16_B05_n16_penalty,S3R69SNR_N16_B05_n16_penalty,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N16_recovery_penalty_aware,cc4d67e1e5ec43e9,8-10-6-14-12-4-2-0-1-3-5-7-9-11-13-15,4.457548811842571e-05,0.1477939337491989,580.909184,surface_t_proxy_mpa,579947584.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N16_recovery_penalty_aware,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R69SNR_N16_B06_n16_penalty,S3R69SNR_N16_B06_n16_penalty,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N16_recovery_penalty_aware,5fe14c9fb0609eea,12-14-4-6-8-10-2-0-1-3-5-7-9-11-13-15,4.097092369192978e-05,0.152086853981018,580.944192,surface_t_proxy_mpa,579947584.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N16_recovery_penalty_aware,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R69SNR_N16_B07_n16_reward_bal,S3R69SNR_N16_B07_n16_reward_bal,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,N16_recovery_reward_balanced,8bea2ff6edbe5fae,8-4-6-14-12-10-2-0-1-3-5-7-9-11-13-15,4.880316419075825e-05,0.1498794257640838,581.036736,surface_t_proxy_mpa,579948352.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,AC YIELD;HFL;NT11;PEEQ;RF;S;U,1200.0,step_final_cooling,Run72 ingestion of Run71 small-N recovery-focused batch40 teacher metrics.,True,,offline_mutation_or_pointer_proxy,N16_recovery_reward_balanced,stage3_run69_smallN_recovery_focused_batch40_v01,constrained_reward_balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
