n,strategy_name,dataset_source,legacy_source_category,order_json,order_hash,u2_range,peeq_guard,peeq_max_mapped_from_peeq_guard,surface_t_proxy,surface_t_proxy_source,mises_P95_top_band,mises_max_mapped_from_mises_P95_top_band,mises_source_missing,mises_rank_fill_policy,mises_rank_fill_value,teacher_validation_status,final_cooling_success,extraction_provenance,source_file,source_row_index,duplicate_group_id,duplicate_aliases,duplicate_removed_for_training,representative_selection_reason,metric_semantic_warning,compatibility_notes
32,RLU2_A12_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,12,14,16,18,20,22,28,26,24,30,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31]",6d4e4d210d785d87,8.330394e-05,0.1460504853725433,0.1460504853725433,0.0024984280767343,surface_tensile_primary,1.933278058666667,1.933278058666667,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,189,,RLU2_A12_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A13_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,1,7,5,3,9,11,13,15,17,19,21,23,25,27,29,31]",0a03b519ac853e01,9.39961e-05,0.1472375173866749,0.1472375173866749,0.0018358274105096,surface_tensile_primary,1.9332779733333332,1.9332779733333332,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,190,,RLU2_A13_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A14_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,1,3,5,7,9,11,13,15,17,19,21,23,25,31,29,27]",bddb9ffe18582781,0.000101320264,0.1475419221818447,0.1475419221818447,0.0025146804134678,surface_tensile_primary,1.933278976,1.933278976,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,191,,RLU2_A14_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A15_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,12,10,8,14,16,18,20,24,22,28,30,1,26,3,5,7,9,11,13,15,17,19,27,29,31]",66e513f14e246ed2,0.00011784535,0.1432244691252708,0.1432244691252708,0.0064330845948461,surface_tensile_primary,1.933278656,1.933278656,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,192,,RLU2_A15_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A16_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,10,12,14,16,18,20,22,24,28,30,1,26,3,9,11,5,7,13,15,17,19,27,29,31]",664dac3422d3369f,0.00014481484,0.1430773657560348,0.1430773657560348,0.0063994437237283,surface_tensile_primary,1.9332786773333333,1.9332786773333333,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,193,,RLU2_A16_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A17_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,12,14,8,10,16,18,20,22,24,28,30,1,26,3,5,7,9,11,13,15,17,19,27,29,31]",15de0594d13c50b1,8.9998255e-05,0.1465027970075607,0.1465027970075607,0.0064108016633411,surface_tensile_primary,1.933278656,1.933278656,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,194,,RLU2_A17_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A18_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,25,23,21,2,4,6,8,10,12,14,16,18,20,22,24,28,30,1,26,3,9,7,5,11,13,15,17,19,27,29,31]",b968d49446369f1c,9.41509e-05,0.1445170909166336,0.1445170909166336,0.0065179983499835,surface_tensile_primary,1.9332782933333328,1.9332782933333328,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,195,,RLU2_A18_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A19_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[30,9,2,12,20,19,11,28,22,23,31,4,6,0,25,5,7,27,17,18,14,13,10,29,1,8,15,16,24,26,21,3]",171659fc097023b0,0.00058913784,0.1450012764334678,0.1450012764334678,0.0100157285054433,surface_tensile_primary,1.933282752,1.933282752,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,196,,RLU2_A19_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLU2_A20_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[23,16,25,28,0,29,14,11,13,5,26,9,24,17,19,31,20,22,27,2,21,15,18,4,3,10,8,12,6,1,7,30]",c4f5227c43b5f44d,0.00040192236,0.1506895261257886,0.1506895261257886,0.0088981328210817,surface_tensile_primary,1.9332800853333332,1.9332800853333332,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,197,,RLU2_A20_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A01_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[27,8,3,22,2,26,21,7,4,6,30,20,13,31,17,25,18,16,0,29,23,9,15,24,12,14,19,28,11,5,10,1]",524121283f4300c8,0.00067311525,0.1466528998315334,0.1466528998315334,0.0092127272414564,surface_tensile_primary,1.933280192,1.933280192,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,198,,RLV2C_A01_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A02_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[12,27,25,15,17,4,23,3,7,13,9,11,31,18,21,6,19,22,2,14,10,29,26,0,24,20,5,8,28,16,1,30]",0ec56f680fafa22b,0.0005427128,0.1411128261685371,0.1411128261685371,0.005870093985837,surface_tensile_primary,1.933276565333333,1.933276565333333,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,199,,RLV2C_A02_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A03_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[15,27,9,26,25,21,4,3,22,31,6,30,2,23,11,29,10,14,1,19,16,7,5,12,18,8,28,0,20,17,24,13]",26b3bcdf8b3ac93d,0.0006741633,0.1432789742946625,0.1432789742946625,0.0109104263209852,surface_tensile_primary,1.933291712,1.933291712,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,200,,RLV2C_A03_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A04_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[7,19,15,28,26,24,17,9,11,22,5,25,29,6,0,8,12,2,30,1,3,31,21,14,27,18,4,10,13,16,23,20]",10a80b45b222ab3d,0.0004912414,0.1424585458636284,0.1424585458636284,0.0071242686849704,surface_tensile_primary,1.93327872,1.93327872,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,201,,RLV2C_A04_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A05_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[5,25,13,30,10,24,18,14,29,4,6,9,11,26,19,28,1,23,27,17,12,0,31,2,22,16,20,8,21,7,15,3]",e8961dead9eeac3c,0.00069829146,0.1478935173898935,0.1478935173898935,0.0084211163937687,surface_tensile_primary,1.933278912,1.933278912,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,202,,RLV2C_A05_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A06_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[8,5,14,24,26,13,9,27,22,10,25,4,28,23,18,3,19,17,31,2,0,11,1,30,21,29,16,6,12,20,7,15]",9dff134c55d920f1,0.0008419555,0.1502986850589514,0.1502986850589514,0.0074555506839302,surface_tensile_primary,1.9332799146666664,1.9332799146666664,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,203,,RLV2C_A06_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A07_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[24,27,13,11,20,23,7,9,14,25,16,31,3,1,21,19,17,12,4,6,29,22,8,18,0,26,30,10,15,28,5,2]",93fd5301ef5dfd91,0.0005163754,0.1424800495058298,0.1424800495058298,0.0105842060825792,surface_tensile_primary,1.933278784,1.933278784,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,204,,RLV2C_A07_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A08_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[13,3,26,1,27,24,9,6,16,31,0,30,15,7,17,28,4,20,29,19,14,11,22,12,21,25,23,8,18,2,10,5]",a8aa56625bfda565,0.00058572605,0.1466319613158702,0.1466319613158702,0.0152933072551668,surface_tensile_primary,1.9333088853333331,1.9333088853333331,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,205,,RLV2C_A08_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A09_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[19,22,14,10,20,26,18,27,23,25,2,9,3,17,15,11,16,1,21,13,7,28,0,6,12,4,24,29,31,5,30,8]",f7da411745b93bfd,0.00072688,0.1504765918850899,0.1504765918850899,0.0118473013530306,surface_tensile_primary,1.9332792746666665,1.9332792746666665,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,206,,RLV2C_A09_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A10_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[15,31,24,21,14,16,6,7,8,18,9,13,20,30,12,10,2,25,26,11,19,29,1,27,17,28,0,22,4,23,5,3]",f5dab97e8a7a4237,0.0007983241,0.1493418911099434,0.1493418911099434,0.0134682631141916,surface_tensile_primary,1.933280384,1.933280384,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,207,,RLV2C_A10_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A11_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[29,5,4,28,6,19,18,17,0,12,23,22,30,1,8,25,16,26,15,9,31,3,24,14,2,21,7,20,10,13,11,27]",d72b65ba118fc4c7,0.0007202135,0.1490304562449456,0.1490304562449456,0.0106699875879415,surface_tensile_primary,1.933279381333333,1.933279381333333,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,208,,RLV2C_A11_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A12_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[19,4,0,17,18,5,25,26,6,1,29,9,20,10,12,28,21,27,2,22,11,13,14,23,31,15,3,30,24,7,8,16]",70e25ce670ca2a14,0.0008703173,0.1520199895650149,0.1520199895650149,0.0139797745204777,surface_tensile_primary,1.9332832853333333,1.9332832853333333,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,209,,RLV2C_A12_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A13_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[16,5,17,15,4,3,6,2,28,27,24,25,23,22,26,21,13,19,7,20,9,29,11,10,14,18,8,30,0,1,12,31]",b5f5fad7eb6ba011,0.00067421456,0.1516869018226862,0.1516869018226862,0.0079484930033695,surface_tensile_primary,1.933277226666667,1.933277226666667,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,210,,RLV2C_A13_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A14_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[5,2,16,4,6,17,15,3,24,28,26,27,25,23,22,7,9,21,19,29,13,14,20,8,11,10,12,18,30,0,1,31]",970c3df641ce0277,0.0006261355,0.1517385996133089,0.1517385996133089,0.0089243182064849,surface_tensile_primary,1.9332811306666668,1.9332811306666668,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,211,,RLV2C_A14_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A15_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[16,19,27,28,7,18,17,1,2,6,25,26,24,13,20,3,0,29,30,8,23,31,5,12,4,10,15,14,9,11,21,22]",d6d5b8231fd7919d,0.00062476966,0.1500914429873228,0.1500914429873228,0.0151230587685545,surface_tensile_primary,1.9332818986666664,1.9332818986666664,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,212,,RLV2C_A15_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A16_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[22,28,8,27,17,19,7,6,20,29,24,18,26,25,3,2,23,5,9,30,1,14,0,13,31,4,10,12,15,21,16,11]",9726e1dcfe238309,0.00073416345,0.1491513116657734,0.1491513116657734,0.0155572710671599,surface_tensile_primary,1.933278272,1.933278272,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,213,,RLV2C_A16_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLV2C_A17_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[5,6,22,21,17,12,18,4,0,31,30,1,13,16,8,7,23,29,26,10,24,11,2,3,25,15,14,9,19,20,27,28]",a32803bb6f271409,0.0007154166,0.148335563391447,0.148335563391447,0.0062551812277157,surface_tensile_primary,1.933281472,1.933281472,False,source_value_used,,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,214,,RLV2C_A17_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
